traffic_record_id,state,road_type,lane_count,speed_limit_kmph,has_signal,enforcement_level,blackspot_score,season,day_of_week,hour_of_day,lighting,weather,is_peak,vehicle_count_per_hr,avg_speed_kmph,peak,traffic_data_quality_flag,signal_status,green_duration_s,red_duration_s,yellow_duration_s,cycle_time_s,violations_count,signal_data_quality_flag,accident_occurred,month,day,week_of_year,is_weekend,is_night,speed_ratio,traffic_density,signal_efficiency
1640,Telangana,highway,4,106,0,high,0.006,monsoon,6,11,Day,Rain,0,1907.0,64.2,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,6,27,1,0,0.6056603773584905,476.75,0.4195804195804196
1641,Telangana,highway,4,106,0,high,0.006,monsoon,6,12,Day,Clear,0,1251.0,76.0,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,1,7,6,27,1,0,0.7169811320754716,312.75,0.4195804195804196
1642,Telangana,highway,4,106,0,high,0.006,monsoon,6,13,Day,Clear,0,3191.0,62.1,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,6,27,1,0,0.5858490566037736,797.75,0.4195804195804196
1643,Telangana,highway,4,106,0,high,0.006,monsoon,6,14,Day,Rain,0,3590.0,46.5,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,6,27,1,0,0.4386792452830189,897.5,0.4195804195804196
1644,Telangana,highway,4,106,0,high,0.006,monsoon,6,15,Day,Rain,0,940.0,72.5,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,6,27,1,0,0.6839622641509434,235.0,0.4195804195804196
1645,Telangana,highway,4,106,0,high,0.006,monsoon,6,16,Day,Thunderstorm,0,1848.0,62.8,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,6,27,1,0,0.5924528301886792,462.0,0.4195804195804196
1646,Telangana,highway,4,106,0,high,0.006,monsoon,6,17,Day,Thunderstorm,0,1481.0,74.0,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,6,27,1,0,0.6981132075471698,370.25,0.4195804195804196
1647,Telangana,highway,4,106,0,high,0.006,monsoon,6,18,Day,Rain,1,1578.0,69.5,1,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,6,27,1,0,0.6556603773584906,394.5,0.4195804195804196
1648,Telangana,highway,4,106,0,high,0.006,monsoon,6,19,Dusk/Dawn,Rain,1,2849.0,52.0,1,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,6,27,1,0,0.49056603773584906,712.25,0.4195804195804196
1649,Telangana,highway,4,106,0,high,0.006,monsoon,6,20,Night,Rain,1,1363.0,69.9,1,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,6,27,1,1,0.659433962264151,340.75,0.4195804195804196
1650,Telangana,highway,4,106,0,high,0.006,monsoon,6,21,Night,Rain,1,4599.0,54.6,1,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,6,27,1,1,0.5150943396226415,1149.75,0.4195804195804196
1651,Telangana,highway,4,106,0,high,0.006,monsoon,6,22,Night,Clear,1,3884.0,75.9,1,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,1,7,6,27,1,1,0.7160377358490566,971.0,0.4195804195804196
1652,Telangana,highway,4,106,0,high,0.006,monsoon,6,23,Night,Rain,0,533.0,83.3,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,6,27,1,1,0.7858490566037736,133.25,0.4195804195804196
1653,Telangana,highway,4,106,0,high,0.006,monsoon,0,0,Night,Rain,0,1955.0,77.5,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,7,28,0,1,0.7311320754716981,488.75,0.4195804195804196
1654,Telangana,highway,4,106,0,high,0.006,monsoon,0,1,Night,Rain,0,1297.0,71.0,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,7,28,0,1,0.6698113207547169,324.25,0.4195804195804196
1655,Telangana,highway,4,106,0,high,0.006,monsoon,0,2,Night,Rain,0,1765.0,65.1,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,7,28,0,1,0.6141509433962263,441.25,0.4195804195804196
1656,Telangana,highway,4,106,0,high,0.006,monsoon,0,3,Night,Rain,0,2755.0,54.9,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,7,28,0,1,0.5179245283018867,688.75,0.4195804195804196
1657,Telangana,highway,4,106,0,high,0.006,monsoon,0,4,Night,Clear,0,1109.0,83.3,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,7,28,0,1,0.7858490566037736,277.25,0.4195804195804196
1658,Telangana,highway,4,106,0,high,0.006,monsoon,0,5,Dusk/Dawn,Rain,0,1325.0,62.5,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,7,28,0,1,0.589622641509434,331.25,0.4195804195804196
1659,Telangana,highway,4,106,0,high,0.006,monsoon,0,6,Day,Clear,1,3343.0,70.5,1,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,7,28,0,0,0.6650943396226415,835.75,0.4195804195804196
1660,Telangana,highway,4,106,0,high,0.006,monsoon,0,7,Day,Clear,1,1786.0,66.0,1,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,7,28,0,0,0.6226415094339622,446.5,0.4195804195804196
1661,Telangana,highway,4,106,0,high,0.006,monsoon,0,8,Day,Clear,1,3501.0,55.5,1,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,7,28,0,0,0.5235849056603774,875.25,0.4195804195804196
1662,Telangana,highway,4,106,0,high,0.006,monsoon,0,9,Day,Rain,1,5554.0,46.5,1,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,7,28,0,0,0.4386792452830189,1388.5,0.4195804195804196
1663,Telangana,highway,4,106,0,high,0.006,monsoon,0,10,Day,Clear,0,1185.0,76.8,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,7,28,0,0,0.7245283018867924,296.25,0.4195804195804196
1664,Telangana,highway,4,106,0,high,0.006,monsoon,0,11,Day,Rain,0,1755.0,59.7,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,7,28,0,0,0.5632075471698114,438.75,0.4195804195804196
1665,Telangana,highway,4,106,0,high,0.006,monsoon,0,12,Day,Clear,0,752.0,77.0,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,7,28,0,0,0.7264150943396226,188.0,0.4195804195804196
1666,Telangana,highway,4,106,0,high,0.006,monsoon,0,13,Day,Thunderstorm,0,1010.0,78.0,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,7,28,0,0,0.7358490566037735,252.5,0.4195804195804196
1667,Telangana,highway,4,106,0,high,0.006,monsoon,0,14,Day,Clear,0,3488.0,71.5,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,7,28,0,0,0.6745283018867925,872.0,0.4195804195804196
1668,Telangana,highway,4,106,0,high,0.006,monsoon,0,15,Day,Rain,0,2704.0,44.9,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,7,28,0,0,0.4235849056603773,676.0,0.4195804195804196
1669,Telangana,highway,4,106,0,high,0.006,monsoon,0,16,Day,Rain,0,990.0,23.6,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,7,28,0,0,0.22264150943396227,247.5,0.4195804195804196
1670,Telangana,highway,4,106,0,high,0.006,monsoon,0,17,Day,Rain,0,914.0,68.3,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,7,28,0,0,0.6443396226415095,228.5,0.4195804195804196
1671,Telangana,highway,4,106,0,high,0.006,monsoon,0,18,Day,Clear,1,2873.0,52.8,1,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,7,28,0,0,0.4981132075471698,718.25,0.4195804195804196
1672,Telangana,highway,4,106,0,high,0.006,monsoon,0,19,Dusk/Dawn,Rain,1,4133.0,43.7,1,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,7,28,0,0,0.41226415094339625,1033.25,0.4195804195804196
1673,Telangana,highway,4,106,0,high,0.006,monsoon,0,20,Night,Rain,1,1329.0,69.5,1,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,7,28,0,1,0.6556603773584906,332.25,0.4195804195804196
1674,Telangana,highway,4,106,0,high,0.006,monsoon,0,21,Night,Rain,1,3513.0,73.0,1,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,7,28,0,1,0.6886792452830188,878.25,0.4195804195804196
1675,Telangana,highway,4,106,0,high,0.006,monsoon,0,22,Night,Clear,1,2767.0,73.9,1,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,7,28,0,1,0.6971698113207547,691.75,0.4195804195804196
1676,Telangana,highway,4,106,0,high,0.006,monsoon,0,23,Night,Clear,0,1184.0,90.0,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,7,28,0,1,0.8490566037735849,296.0,0.4195804195804196
1677,Telangana,urban,2,56,1,medium,0.107,monsoon,1,0,Night,Rain,0,422.0,27.3,0,Unknown,Working,54.0,35.0,3.0,92.0,1.0,Unknown,0,7,1,27,0,1,0.4875,211.0,0.5869565217391305
1678,Telangana,urban,2,56,1,medium,0.107,monsoon,1,1,Night,Rain,0,201.0,23.8,0,Unknown,Working,87.0,47.0,3.0,137.0,0.0,Unknown,0,7,1,27,0,1,0.425,100.5,0.635036496350365
1679,Telangana,urban,2,56,1,medium,0.107,monsoon,1,2,Night,Rain,0,368.0,30.3,0,Unknown,Working,0.0,79.0,9.0,160.0,2.0,sig_glitch,0,7,1,27,0,1,0.5410714285714285,184.0,0.0
1680,Telangana,urban,2,56,1,medium,0.107,monsoon,1,3,Night,Rain,0,555.0,16.1,0,Unknown,Off,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,1,27,0,1,0.28750000000000003,277.5,0.4195804195804196
1681,Telangana,urban,2,56,1,medium,0.107,monsoon,1,4,Night,Rain,0,363.0,25.4,0,Unknown,Working,75.0,113.0,10.0,198.0,2.0,Unknown,0,7,1,27,0,1,0.45357142857142857,181.5,0.3787878787878788
1682,Telangana,urban,2,56,1,medium,0.107,monsoon,1,5,Dusk/Dawn,Clear,0,618.0,19.7,0,Unknown,Working,82.0,69.0,3.0,154.0,3.0,Unknown,0,7,1,27,0,1,0.35178571428571426,309.0,0.5324675324675324
1683,Telangana,urban,2,56,1,medium,0.107,monsoon,1,6,Day,Rain,0,477.0,25.6,0,Unknown,Off,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,1,27,0,0,0.4571428571428572,238.5,0.4195804195804196
1684,Telangana,urban,2,56,1,medium,0.107,monsoon,1,7,Day,Clear,0,489.0,31.5,0,Unknown,Working,59.0,120.0,3.0,182.0,1.0,Unknown,0,7,1,27,0,0,0.5625,244.5,0.3241758241758242
1685,Telangana,urban,2,56,1,medium,0.107,monsoon,1,8,Day,Rain,1,1039.0,15.3,1,Unknown,Working,57.0,106.0,7.0,170.0,2.0,Unknown,0,7,1,27,0,0,0.27321428571428574,519.5,0.3352941176470588
1686,Telangana,urban,2,56,1,medium,0.107,monsoon,1,9,Day,Rain,1,1056.0,23.0,1,Unknown,Working,53.0,59.0,4.0,116.0,1.0,Unknown,0,7,1,27,0,0,0.4107142857142857,528.0,0.45689655172413796
1687,Telangana,urban,2,56,1,medium,0.107,monsoon,1,10,Day,Thunderstorm,1,423.0,29.5,1,Unknown,Working,56.0,53.0,5.0,114.0,2.0,Unknown,0,7,1,27,0,0,0.5267857142857143,211.5,0.49122807017543857
1688,Telangana,urban,2,56,1,medium,0.107,monsoon,1,11,Day,Clear,1,1157.0,12.2,1,Unknown,Working,88.0,93.0,6.0,187.0,1.0,Unknown,0,7,1,27,0,0,0.21785714285714283,578.5,0.47058823529411764
1689,Telangana,urban,2,56,1,medium,0.107,monsoon,1,12,Day,Clear,0,456.0,23.8,0,Unknown,Working,63.0,31.0,3.0,97.0,1.0,Unknown,0,7,1,27,0,0,0.425,228.0,0.6494845360824743
1690,Telangana,urban,2,56,1,medium,0.107,monsoon,1,13,Day,Clear,0,513.0,29.6,0,Unknown,Working,55.0,87.0,4.0,146.0,1.0,Unknown,0,7,1,27,0,0,0.5285714285714286,256.5,0.3767123287671233
1691,Telangana,urban,2,56,1,medium,0.107,monsoon,1,14,Day,Clear,0,1119.0,16.2,0,Unknown,Working,40.0,98.0,7.0,145.0,1.0,Unknown,0,7,1,27,0,0,0.28928571428571426,559.5,0.27586206896551724
1692,Telangana,urban,2,56,1,medium,0.107,monsoon,1,15,Day,Clear,0,1449.0,17.7,0,Unknown,Working,54.0,52.0,7.0,113.0,0.0,Unknown,0,7,1,27,0,0,0.31607142857142856,724.5,0.4778761061946903
1693,Telangana,urban,2,56,1,medium,0.107,monsoon,1,16,Day,Thunderstorm,0,335.0,35.1,0,Unknown,Working,69.0,78.0,3.0,150.0,2.0,Unknown,0,7,1,27,0,0,0.6267857142857143,167.5,0.46
1694,Telangana,urban,2,56,1,medium,0.107,monsoon,1,17,Day,Clear,1,692.0,25.7,1,Unknown,Working,80.0,49.0,7.0,136.0,0.0,Unknown,0,7,1,27,0,0,0.4589285714285714,346.0,0.5882352941176471
1695,Telangana,urban,2,56,1,medium,0.107,monsoon,1,18,Day,Clear,1,1086.0,23.6,1,Unknown,Working,34.0,51.0,7.0,92.0,2.0,Unknown,0,7,1,27,0,0,0.42142857142857143,543.0,0.3695652173913043
1696,Telangana,urban,2,56,1,medium,0.107,monsoon,1,19,Dusk/Dawn,Rain,1,1220.0,15.9,1,Unknown,Working,89.0,70.0,4.0,163.0,1.0,Unknown,0,7,1,27,0,0,0.2839285714285714,610.0,0.5460122699386503
1697,Telangana,urban,2,56,1,medium,0.107,monsoon,1,20,Night,Rain,1,954.0,9.3,1,Unknown,Working,90.0,73.0,6.0,169.0,0.0,Unknown,0,7,1,27,0,1,0.1660714285714286,477.0,0.5325443786982249
1698,Telangana,urban,2,56,1,medium,0.107,monsoon,1,21,Night,Rain,1,1230.0,5.0,1,Unknown,Working,73.0,101.0,6.0,180.0,0.0,Unknown,0,7,1,27,0,1,0.08928571428571429,615.0,0.40555555555555556
1699,Telangana,urban,2,56,1,medium,0.107,monsoon,1,22,Night,Clear,0,438.0,37.3,0,Unknown,Working,45.0,56.0,8.0,109.0,1.0,Unknown,0,7,1,27,0,1,0.6660714285714285,219.0,0.41284403669724773
1700,Telangana,urban,2,56,1,medium,0.107,monsoon,1,23,Night,Rain,0,479.0,25.1,0,Unknown,Working,28.0,33.0,7.0,68.0,2.0,Unknown,0,7,1,27,0,1,0.44821428571428573,239.5,0.4117647058823529
1701,Telangana,urban,2,56,1,medium,0.107,monsoon,2,0,Night,Clear,0,488.0,27.5,0,Unknown,Working,72.0,88.0,8.0,168.0,2.0,Unknown,0,7,2,27,0,1,0.49107142857142855,244.0,0.42857142857142855
1702,Telangana,urban,2,56,1,medium,0.107,monsoon,2,1,Night,Clear,0,834.0,13.5,0,Unknown,Working,66.0,34.0,10.0,110.0,3.0,Unknown,0,7,2,27,0,1,0.24107142857142858,417.0,0.6
1703,Telangana,urban,2,56,1,medium,0.107,monsoon,2,2,Night,Thunderstorm,0,454.0,28.7,0,Unknown,Working,51.0,71.0,3.0,125.0,1.0,Unknown,0,7,2,27,0,1,0.5125,227.0,0.408
1704,Telangana,urban,2,56,1,medium,0.107,monsoon,2,3,Night,Clear,0,487.0,27.5,0,Unknown,Working,83.0,67.0,7.0,157.0,1.0,Unknown,0,7,2,27,0,1,0.49107142857142855,243.5,0.5286624203821656
1705,Telangana,urban,2,56,1,medium,0.107,monsoon,2,4,Night,Rain,0,274.0,17.2,0,Unknown,Off,60.0,77.0,6.0,143.0,1.0,Unknown,1,7,2,27,0,1,0.3071428571428571,137.0,0.4195804195804196
1706,Telangana,urban,2,56,1,medium,0.107,monsoon,2,5,Dusk/Dawn,Rain,0,0.0,0.0,0,veh_dropout,Working,77.0,117.0,4.0,198.0,1.0,Unknown,0,7,2,27,0,1,0.0,0.0,0.3888888888888889
1707,Telangana,urban,2,56,1,medium,0.107,monsoon,2,6,Day,Clear,0,384.0,33.0,0,Unknown,Working,51.0,47.0,4.0,102.0,1.0,Unknown,0,7,2,27,0,0,0.5892857142857143,192.0,0.5
1708,Telangana,urban,2,56,1,medium,0.107,monsoon,2,7,Day,Rain,0,343.0,27.3,0,Unknown,Working,54.0,102.0,5.0,161.0,5.0,Unknown,0,7,2,27,0,0,0.4875,171.5,0.33540372670807456
1709,Telangana,urban,2,56,1,medium,0.107,monsoon,2,8,Day,Clear,1,1222.0,19.2,1,Unknown,Working,83.0,67.0,7.0,157.0,0.0,Unknown,0,7,2,27,0,0,0.34285714285714286,611.0,0.5286624203821656
1710,Telangana,urban,2,56,1,medium,0.107,monsoon,2,9,Day,Rain,1,1286.0,5.0,1,Unknown,Working,33.0,30.0,5.0,68.0,2.0,Unknown,0,7,2,27,0,0,0.08928571428571429,643.0,0.4852941176470588
1711,Telangana,urban,2,56,1,medium,0.107,monsoon,2,10,Day,Thunderstorm,1,267.0,39.9,1,Unknown,Working,32.0,104.0,3.0,139.0,4.0,Unknown,0,7,2,27,0,0,0.7125,133.5,0.2302158273381295
1712,Telangana,urban,2,56,1,medium,0.107,monsoon,2,11,Day,Rain,1,482.0,28.0,1,Unknown,Working,27.0,102.0,5.0,134.0,1.0,Unknown,0,7,2,27,0,0,0.5,241.0,0.20149253731343283
1713,Telangana,urban,2,56,1,medium,0.107,monsoon,2,12,Day,Thunderstorm,0,447.0,28.6,0,Unknown,Working,79.0,101.0,3.0,183.0,3.0,Unknown,0,7,2,27,0,0,0.5107142857142858,223.5,0.43169398907103823
1714,Telangana,urban,2,56,1,medium,0.107,monsoon,2,13,Day,Clear,0,558.0,26.0,0,Unknown,Working,74.0,110.0,3.0,187.0,2.0,Unknown,0,7,2,27,0,0,0.4642857142857143,279.0,0.39572192513368987
1715,Telangana,urban,2,56,1,medium,0.107,monsoon,2,14,Day,Rain,0,715.0,24.9,0,Unknown,Working,25.0,80.0,4.0,109.0,2.0,Unknown,0,7,2,27,0,0,0.4446428571428571,357.5,0.22935779816513763
1716,Telangana,urban,2,56,1,medium,0.107,monsoon,2,15,Day,Clear,0,386.0,34.2,0,Unknown,Working,86.0,40.0,6.0,132.0,2.0,Unknown,0,7,2,27,0,0,0.6107142857142858,193.0,0.6515151515151515
1717,Telangana,urban,2,56,1,medium,0.107,monsoon,2,16,Day,Rain,0,3285.0,20.4,0,veh_spike,Working,38.0,69.0,4.0,111.0,2.0,Unknown,0,7,2,27,0,0,0.36428571428571427,1642.5,0.34234234234234234
1718,Telangana,urban,2,56,1,medium,0.107,monsoon,2,17,Day,Thunderstorm,1,973.0,21.7,1,Unknown,Working,57.0,78.0,6.0,141.0,1.0,Unknown,0,7,2,27,0,0,0.3875,486.5,0.40425531914893614
1719,Telangana,urban,2,56,1,medium,0.107,monsoon,2,18,Day,Clear,1,2216.0,8.5,1,Unknown,Working,50.0,99.0,7.0,156.0,3.0,Unknown,0,7,2,27,0,0,0.15178571428571427,1108.0,0.32051282051282054
1720,Telangana,urban,2,56,1,medium,0.107,monsoon,2,19,Dusk/Dawn,Rain,1,572.0,12.4,1,Unknown,Working,48.0,95.0,3.0,146.0,0.0,Unknown,0,7,2,27,0,0,0.22142857142857145,286.0,0.3287671232876712
1721,Telangana,urban,2,56,1,medium,0.107,monsoon,2,20,Night,Clear,1,1380.0,19.5,1,Unknown,Working,29.0,118.0,6.0,153.0,1.0,Unknown,0,7,2,27,0,1,0.3482142857142857,690.0,0.1895424836601307
1722,Telangana,urban,2,56,1,medium,0.107,monsoon,2,21,Night,Rain,1,0.0,0.0,1,veh_dropout,Blinking,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,2,27,0,1,0.0,0.0,0.4195804195804196
1723,Telangana,urban,2,56,1,medium,0.107,monsoon,2,22,Night,Rain,0,256.0,27.6,0,Unknown,Working,56.0,72.0,8.0,136.0,1.0,Unknown,0,7,2,27,0,1,0.4928571428571429,128.0,0.4117647058823529
1724,Telangana,urban,2,56,1,medium,0.107,monsoon,2,23,Night,Thunderstorm,0,2405.0,20.0,0,veh_spike,Working,44.0,79.0,8.0,131.0,0.0,Unknown,0,7,2,27,0,1,0.35714285714285715,1202.5,0.33587786259541985
1725,Telangana,urban,2,56,1,medium,0.107,monsoon,3,0,Night,Rain,0,229.0,29.2,0,Unknown,Blinking,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,3,27,0,1,0.5214285714285715,114.5,0.4195804195804196
1726,Telangana,urban,2,56,1,medium,0.107,monsoon,3,1,Night,Clear,0,602.0,20.0,0,Unknown,Working,82.0,116.0,7.0,205.0,1.0,Unknown,0,7,3,27,0,1,0.35714285714285715,301.0,0.4
1727,Telangana,urban,2,56,1,medium,0.107,monsoon,3,2,Night,Clear,0,385.0,23.6,0,Unknown,Working,52.0,115.0,3.0,170.0,2.0,Unknown,0,7,3,27,0,1,0.42142857142857143,192.5,0.3058823529411765
1728,Telangana,urban,2,56,1,medium,0.107,monsoon,3,3,Night,Clear,0,671.0,23.7,0,Unknown,Working,65.0,75.0,9.0,149.0,3.0,Unknown,0,7,3,27,0,1,0.4232142857142857,335.5,0.436241610738255
1729,Telangana,urban,2,56,1,medium,0.107,monsoon,3,4,Night,Clear,0,423.0,35.0,0,Unknown,Working,60.0,93.0,5.0,158.0,1.0,Unknown,0,7,3,27,0,1,0.625,211.5,0.379746835443038
1730,Telangana,urban,2,56,1,medium,0.107,monsoon,3,5,Dusk/Dawn,Clear,0,426.0,26.5,0,Unknown,Working,52.0,106.0,3.0,161.0,1.0,Unknown,0,7,3,27,0,1,0.4732142857142857,213.0,0.32298136645962733
1731,Telangana,urban,2,56,1,medium,0.107,monsoon,3,6,Day,Rain,0,422.0,21.7,0,Unknown,Working,56.0,113.0,6.0,175.0,1.0,Unknown,0,7,3,27,0,0,0.3875,211.0,0.32
1732,Telangana,urban,2,56,1,medium,0.107,monsoon,3,7,Day,Rain,0,371.0,29.1,0,Unknown,Working,53.0,118.0,3.0,174.0,2.0,Unknown,0,7,3,27,0,0,0.5196428571428572,185.5,0.3045977011494253
1733,Telangana,urban,2,56,1,medium,0.107,monsoon,3,8,Day,Rain,1,1769.0,7.6,1,Unknown,Working,31.0,52.0,4.0,87.0,1.0,Unknown,1,7,3,27,0,0,0.1357142857142857,884.5,0.3563218390804598
1734,Telangana,urban,2,56,1,medium,0.107,monsoon,3,9,Day,Clear,1,687.0,24.3,1,Unknown,Working,73.0,32.0,4.0,109.0,1.0,Unknown,0,7,3,27,0,0,0.43392857142857144,343.5,0.6697247706422018
1735,Telangana,urban,2,56,1,medium,0.107,monsoon,3,10,Day,Rain,1,717.0,18.4,1,Unknown,Working,48.0,62.0,5.0,115.0,1.0,Unknown,0,7,3,27,0,0,0.32857142857142857,358.5,0.41739130434782606
1736,Telangana,urban,2,56,1,medium,0.107,monsoon,3,11,Day,Rain,1,1589.0,23.6,1,Unknown,Working,38.0,65.0,5.0,108.0,2.0,Unknown,0,7,3,27,0,0,0.42142857142857143,794.5,0.35185185185185186
1737,Telangana,urban,2,56,1,medium,0.107,monsoon,3,12,Day,Clear,0,386.0,29.6,0,Unknown,Working,75.0,46.0,7.0,128.0,3.0,Unknown,0,7,3,27,0,0,0.5285714285714286,193.0,0.5859375
1738,Telangana,urban,2,56,1,medium,0.107,monsoon,3,13,Day,Rain,0,217.0,32.9,0,Unknown,Working,36.0,72.0,4.0,112.0,2.0,Unknown,0,7,3,27,0,0,0.5875,108.5,0.32142857142857145
1739,Telangana,urban,2,56,1,medium,0.107,monsoon,3,14,Day,Rain,0,296.0,27.5,0,Unknown,Working,87.0,39.0,7.0,133.0,1.0,Unknown,0,7,3,27,0,0,0.49107142857142855,148.0,0.6541353383458647
1740,Telangana,urban,2,56,1,medium,0.107,monsoon,3,15,Day,Clear,0,287.0,40.1,0,Unknown,Working,42.0,61.0,7.0,110.0,1.0,Unknown,0,7,3,27,0,0,0.7160714285714286,143.5,0.38181818181818183
1741,Telangana,urban,2,56,1,medium,0.107,monsoon,3,16,Day,Rain,0,220.0,23.6,0,Unknown,Working,53.0,108.0,6.0,167.0,1.0,Unknown,0,7,3,27,0,0,0.42142857142857143,110.0,0.31736526946107785
1742,Telangana,urban,2,56,1,medium,0.107,monsoon,3,17,Day,Rain,1,828.0,15.0,1,Unknown,Working,50.0,92.0,6.0,148.0,0.0,Unknown,0,7,3,27,0,0,0.26785714285714285,414.0,0.33783783783783783
1743,Telangana,urban,2,56,1,medium,0.107,monsoon,3,18,Day,Clear,1,833.0,25.5,1,Unknown,Working,35.0,101.0,7.0,143.0,1.0,Unknown,0,7,3,27,0,0,0.45535714285714285,416.5,0.24475524475524477
1744,Telangana,urban,2,56,1,medium,0.107,monsoon,3,19,Dusk/Dawn,Thunderstorm,1,1094.0,20.5,1,Unknown,Working,71.0,77.0,7.0,155.0,0.0,Unknown,0,7,3,27,0,0,0.36607142857142855,547.0,0.45806451612903226
1745,Telangana,urban,2,56,1,medium,0.107,monsoon,3,20,Night,Rain,1,1052.0,5.0,1,Unknown,Working,61.0,92.0,7.0,160.0,0.0,Unknown,1,7,3,27,0,1,0.08928571428571429,526.0,0.38125
1746,Telangana,urban,2,56,1,medium,0.107,monsoon,3,21,Night,Rain,1,1259.0,8.3,1,Unknown,Working,55.0,115.0,8.0,178.0,0.0,Unknown,0,7,3,27,0,1,0.14821428571428572,629.5,0.3089887640449438
1747,Telangana,urban,2,56,1,medium,0.107,monsoon,3,22,Night,Rain,0,244.0,24.0,0,Unknown,Working,65.0,79.0,6.0,150.0,2.0,Unknown,0,7,3,27,0,1,0.42857142857142855,122.0,0.43333333333333335
1748,Telangana,urban,2,56,1,medium,0.107,monsoon,3,23,Night,Rain,0,504.0,22.2,0,Unknown,Working,83.0,32.0,7.0,122.0,0.0,Unknown,0,7,3,27,0,1,0.3964285714285714,252.0,0.680327868852459
1749,Telangana,urban,2,56,1,medium,0.107,monsoon,4,0,Night,Rain,0,264.0,33.0,0,Unknown,Working,56.0,118.0,6.0,180.0,2.0,Unknown,0,7,4,27,0,1,0.5892857142857143,132.0,0.3111111111111111
1750,Telangana,urban,2,56,1,medium,0.107,monsoon,4,1,Night,Rain,0,635.0,18.9,0,Unknown,Blinking,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,4,27,0,1,0.33749999999999997,317.5,0.4195804195804196
1751,Telangana,urban,2,56,1,medium,0.107,monsoon,4,2,Night,Clear,0,908.0,18.3,0,Unknown,Working,43.0,46.0,8.0,97.0,0.0,Unknown,0,7,4,27,0,1,0.3267857142857143,454.0,0.44329896907216493
1752,Telangana,urban,2,56,1,medium,0.107,monsoon,4,3,Night,Rain,0,172.0,26.0,0,Unknown,Working,54.0,77.0,3.0,134.0,0.0,Unknown,0,7,4,27,0,1,0.4642857142857143,86.0,0.40298507462686567
1753,Telangana,urban,2,56,1,medium,0.107,monsoon,4,4,Night,Rain,0,421.0,20.8,0,Unknown,Working,39.0,111.0,10.0,160.0,0.0,Unknown,0,7,4,27,0,1,0.37142857142857144,210.5,0.24375
1754,Telangana,urban,2,56,1,medium,0.107,monsoon,4,5,Dusk/Dawn,Rain,0,422.0,25.8,0,Unknown,Working,62.0,92.0,5.0,159.0,1.0,Unknown,0,7,4,27,0,1,0.46071428571428574,211.0,0.389937106918239
